MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.3849,11.0,4.983529,1.034118,2410.0,2.835294,37.59,-120.96,1.22
1.8929,29.0,4.474093,1.137306,1063.0,2.753886,37.59,-120.95,0.636
4.6833,17.0,6.077961,0.98051,2034.0,3.049475,37.61,-120.95,1.422
2.9821,35.0,5.570896,1.037313,729.0,2.720149,37.6,-120.95,0.974
3.7041,11.0,7.260933,1.186589,1934.0,2.819242,37.62,-120.95,1.748
2.3906,27.0,5.27027,1.022523,660.0,2.972973,37.59,-120.69,0.818
3.7611,12.0,5.390625,0.967548,2445.0,2.938702,37.6,-120.92,1.231
2.0521,26.0,4.893372,1.01585,2446.0,3.524496,37.57,-120.91,0.654
2.6406,27.0,5.505952,1.047619,449.0,2.672619,37.57,-120.98,1.297
1.7169,36.0,4.70696,0.989011,706.0,2.586081,37.58,-121.02,1.214
3.06,27.0,5.820961,1.004367,730.0,3.187773,37.33,-121.03,1.06
2.2566,42.0,5.272232,1.018149,1457.0,2.644283,37.32,-121.03,0.821
2.9844,32.0,5.322034,0.898305,682.0,2.889831,37.48,-120.96,1.359
1.875,15.0,5.327103,1.149533,189.0,1.766355,37.53,-120.81,1.813
4.2188,17.0,6.024793,1.107438,431.0,3.561983,37.54,-120.72,1.313
2.7857,11.0,4.85138,1.059448,1468.0,3.116773,37.47,-120.84,1.103
2.6103,2.0,7.308594,1.597656,707.0,2.761719,37.52,-120.88,1.336
3.375,30.0,5.800866,1.056277,631.0,2.731602,37.5,-120.83,1.185
1.3348,21.0,4.176849,1.086817,1494.0,4.803859,39.12,-121.6,2.25
4.45,27.0,6.3003,1.117117,1090.0,3.273273,39.09,-121.66,0.962
3.6111,22.0,5.617866,0.967742,1056.0,2.620347,39.14,-121.67,1.123
4.0,37.0,6.363946,1.091837,806.0,2.741497,39.25,-121.71,1.014
2.7039,34.0,6.780255,1.11465,969.0,3.085987,38.95,-121.47,1.063
2.9324,29.0,6.085106,1.14539,850.0,3.014184,38.79,-121.51,1.375
2.6352,12.0,5.633968,1.008785,2008.0,2.939971,40.32,-122.34,0.922
2.8447,16.0,5.49899,1.032323,1366.0,2.759596,40.2,-122.38,0.877
3.5305,30.0,5.926724,1.025862,1296.0,2.793103,40.2,-122.19,0.736
2.125,21.0,5.146067,1.089888,451.0,2.533708,40.01,-122.13,0.633
1.023,20.0,4.194763,1.076923,1363.0,2.230769,39.92,-122.19,0.542
2.125,17.0,6.876786,1.460714,1352.0,2.414286,40.75,-122.79,0.717
1.125,23.0,6.130435,2.565217,47.0,2.043478,40.99,-123.35,0.66
0.4999,15.0,11.596491,2.561404,131.0,2.298246,40.43,-123.32,0.567
4.0703,10.0,6.343575,1.111732,986.0,2.75419,36.32,-118.94,1.471
2.0729,25.0,5.566038,1.04717,611.0,2.882075,36.56,-119.38,0.847
1.625,33.0,4.491071,1.047619,1734.0,5.160714,36.53,-119.29,0.503
2.5719,35.0,5.133739,1.12766,1475.0,4.483283,36.5,-119.26,0.743
4.3281,17.0,6.105882,1.029412,998.0,2.935294,36.39,-119.27,1.457
2.0216,18.0,5.463291,1.04557,1461.0,3.698734,36.38,-119.21,0.58
2.2222,20.0,5.1875,1.011905,1390.0,4.136905,36.35,-119.41,0.529
2.9844,11.0,5.700885,1.092035,1351.0,2.39115,36.33,-119.36,1.32
1.4729,32.0,4.454118,1.065882,1744.0,4.103529,36.34,-119.31,0.541
0.7445,19.0,3.567568,1.045045,641.0,2.887387,36.33,-119.29,1.125
5.8673,16.0,7.211111,1.042222,1471.0,3.268889,36.36,-119.25,1.548
3.5296,7.0,5.484026,1.0,1793.0,2.864217,36.34,-119.27,0.837
1.3444,32.0,3.528646,0.945312,1427.0,3.716146,36.3,-119.2,0.456
2.8795,44.0,5.802817,1.166197,819.0,2.307042,36.33,-119.3,0.77
3.0972,34.0,6.452915,1.134529,607.0,2.721973,36.31,-119.29,0.828
4.3816,35.0,6.126984,1.02381,849.0,2.246032,36.32,-119.32,0.886
3.6875,14.0,6.639175,1.134021,997.0,3.426117,36.3,-119.38,0.932
2.706,19.0,4.877551,0.927114,1298.0,3.784257,36.22,-119.37,0.648
1.4455,35.0,4.962138,1.060134,1567.0,3.489978,36.21,-119.37,0.541
2.6083,38.0,5.140264,1.026403,1238.0,2.042904,36.21,-119.33,0.67
3.0324,28.0,5.066246,1.009464,1158.0,3.652997,36.22,-119.08,0.556
1.8828,38.0,4.7525,1.1325,1613.0,4.0325,36.21,-119.09,0.446
3.125,10.0,21.095238,5.285714,48.0,2.285714,36.19,-118.37,0.713
2.8152,27.0,6.142029,1.081159,1268.0,3.675362,36.16,-119.45,1.069
2.0313,18.0,5.44,1.093333,253.0,3.373333,36.09,-119.45,1.125
1.7432,30.0,4.120448,1.044818,1418.0,3.971989,36.1,-119.21,0.425
2.375,17.0,5.690407,1.078488,1768.0,2.569767,36.02,-119.01,0.798
1.5893,17.0,4.244337,1.066343,1912.0,3.093851,36.07,-119.04,0.52
3.25,19.0,5.800469,1.011737,1040.0,2.441315,36.08,-119.03,0.806
2.3792,19.0,5.1875,1.182292,1654.0,2.871528,36.1,-118.93,0.9
2.343,33.0,4.899281,1.06235,1497.0,3.589928,36.06,-118.98,0.474
2.3516,21.0,4.540984,0.991803,426.0,3.491803,35.97,-119.42,0.475
1.875,18.0,4.285199,1.111913,1343.0,4.848375,35.96,-119.04,0.517
1.8462,25.0,4.545045,1.108108,994.0,4.477477,35.95,-119.04,0.558
2.1513,52.0,4.141176,1.07451,584.0,2.290196,37.98,-120.39,0.867
3.6875,15.0,6.426295,1.191235,655.0,2.609562,38.02,-120.43,1.86
3.8203,11.0,6.113695,1.028424,1046.0,2.702842,38.02,-120.31,1.397
3.1523,14.0,6.183544,1.164557,917.0,2.901899,37.98,-120.23,0.933
1.675,5.0,4.44,1.04,58.0,2.32,37.93,-120.13,1.125
3.05,17.0,5.383764,1.095941,753.0,2.778598,37.94,-120.29,1.448
3.2589,9.0,11.458508,2.056161,2811.0,2.356245,37.84,-120.2,1.379
4.0833,18.0,11.536585,2.804878,88.0,2.146341,37.85,-119.93,1.375
3.7092,17.0,5.141287,0.940345,2422.0,3.802198,34.4,-118.93,1.905
3.3152,23.0,4.623656,1.014337,1060.0,3.799283,34.4,-118.92,1.98
1.5781,16.0,4.98855,1.097328,1163.0,2.219466,34.4,-118.9,1.344
3.9464,33.0,5.507519,0.984962,731.0,2.74812,34.38,-119.06,2.303
2.6786,21.0,5.008264,1.088843,1379.0,2.849174,34.31,-119.1,1.84
3.5541,14.0,6.0,1.146051,1825.0,2.719821,34.33,-119.11,1.918
2.4185,48.0,4.168571,0.925714,902.0,2.577143,34.36,-119.06,1.899
5.75,16.0,6.3,1.17,343.0,3.43,34.42,-119.23,3.25
2.6893,26.0,5.355263,1.005639,1383.0,2.599624,34.45,-119.29,2.308
4.8583,28.0,5.983333,0.97037,1665.0,3.083333,34.28,-119.19,2.242
5.6885,17.0,6.909924,1.094656,2088.0,3.187786,34.28,-119.18,2.682
3.3452,23.0,5.573359,1.042471,1508.0,2.911197,34.26,-119.21,2.176
4.9079,26.0,6.153453,1.051151,1313.0,3.358056,34.26,-119.21,2.341
4.8977,41.0,5.957792,1.00974,683.0,2.217532,34.28,-119.26,3.582
3.5294,33.0,4.310962,1.098434,1835.0,2.052573,34.29,-119.29,3.239
3.5385,24.0,4.705484,1.050524,4647.0,2.863216,34.3,-119.29,1.868
2.9018,22.0,4.753346,1.162524,709.0,1.355641,34.23,-119.29,2.75
2.67,30.0,3.930667,1.102667,1635.0,2.18,34.26,-119.25,2.149
4.3897,29.0,6.271739,1.055901,1677.0,2.604037,34.21,-119.18,2.576
2.6964,21.0,4.660377,1.198113,489.0,4.613208,34.2,-119.18,1.708
6.4522,16.0,7.941529,1.214393,1489.0,2.232384,34.19,-119.23,5.00001
4.6186,32.0,5.03139,1.011958,2857.0,4.270553,34.18,-119.19,1.811
3.5867,32.0,5.087662,0.987013,1482.0,4.811688,34.17,-119.17,1.821
3.9722,34.0,6.027714,1.076212,1543.0,3.56351,34.16,-119.19,1.89
1.4773,27.0,3.208655,1.05255,1904.0,2.942813,34.15,-119.2,1.608
3.9485,23.0,5.218241,1.04886,2295.0,3.737785,34.15,-119.16,1.966
3.6167,17.0,3.15493,0.985915,147.0,2.070423,34.12,-119.16,2.8
1.6038,23.0,4.50503,1.080483,784.0,1.577465,34.17,-119.15,1.943
2.5714,8.0,3.0375,0.9375,102.0,1.275,34.23,-119.14,5.00001
7.6775,21.0,7.526316,0.995951,2982.0,3.018219,34.24,-119.06,3.912
5.2773,21.0,6.303263,0.934741,1832.0,3.516315,34.23,-119.03,2.508
4.7831,24.0,5.303876,1.017054,2220.0,3.44186,34.22,-119.03,2.142
4.0208,8.0,2.5,0.625,309.0,19.3125,34.22,-119.09,0.525
4.5625,42.0,6.962963,1.185185,220.0,2.716049,34.17,-118.85,3.188
8.7657,24.0,8.093117,0.987854,759.0,3.072874,34.14,-118.85,3.663
7.2965,17.0,8.474242,1.109091,1992.0,3.018182,34.25,-118.85,3.429
5.5845,26.0,5.495356,0.913313,1004.0,3.108359,34.22,-118.86,2.517
4.9234,25.0,5.824561,0.916667,691.0,3.030702,34.21,-118.85,2.414
4.1576,26.0,5.175926,1.016975,2020.0,3.117284,34.21,-118.86,2.118
5.4346,17.0,6.261168,1.505155,578.0,1.986254,34.08,-119.0,4.286
8.7288,6.0,8.715842,1.10297,3385.0,3.351485,34.23,-118.83,4.258
5.4024,47.0,4.906716,1.08209,581.0,2.16791,34.25,-118.64,2.53
6.0487,24.0,7.20708,1.030088,1834.0,3.246018,34.26,-118.78,2.545
3.3438,50.0,5.342857,0.942857,130.0,3.714286,34.27,-118.85,5.00001
5.8133,30.0,5.362573,0.918129,678.0,3.964912,34.28,-118.89,1.957
4.0474,22.0,4.74507,1.085915,2751.0,3.874648,34.28,-118.88,1.821
4.5458,6.0,5.154015,1.061606,2180.0,2.39824,34.28,-118.77,2.082
5.3681,26.0,6.048421,1.010526,1915.0,4.031579,34.28,-118.77,1.877
5.4787,26.0,7.068,1.06,1040.0,4.16,34.26,-118.75,1.981
5.4604,24.0,5.832898,0.97389,1325.0,3.45953,34.26,-118.75,1.934
4.6528,27.0,5.018966,0.968966,1773.0,3.056897,34.28,-118.71,1.866
5.6949,21.0,6.402208,0.943218,2133.0,3.364353,34.28,-118.67,2.353
5.477,26.0,6.450413,0.876033,817.0,3.376033,34.27,-118.68,2.091
6.3199,23.0,6.909408,0.97561,978.0,3.407666,34.3,-118.71,2.367
8.2787,27.0,6.935065,1.103896,243.0,3.155844,34.33,-118.75,3.3
1.6647,35.0,4.290107,1.032754,3814.0,2.549465,38.59,-121.52,0.691
4.0833,34.0,5.414673,0.944179,1518.0,2.421053,38.57,-121.53,1.185
3.9,22.0,5.707838,1.023753,1088.0,2.584323,38.51,-121.55,1.469
1.0633,18.0,3.072555,1.0,521.0,1.643533,38.54,-121.73,1.375
1.7311,33.0,3.882852,1.029994,3717.0,2.103565,38.55,-121.74,1.826
2.065,23.0,4.803493,1.013646,6330.0,3.45524,38.55,-121.76,2.194
4.0556,38.0,6.408696,1.03913,1123.0,2.441304,38.67,-121.78,1.469
2.2794,42.0,5.0,0.970037,1548.0,2.898876,38.67,-121.77,1.089
2.7989,27.0,5.922179,1.099222,1583.0,3.079767,38.52,-121.98,1.267
5.679,20.0,6.401274,1.070064,457.0,2.910828,38.56,-122.05,2.25
1.9559,36.0,5.626316,1.2,567.0,2.984211,38.8,-121.72,0.784
3.3472,19.0,5.802752,1.045872,755.0,3.463303,38.65,-121.95,0.698
3.725,21.0,6.219269,1.003322,870.0,2.890365,39.16,-121.57,0.847
1.5827,35.0,5.273839,1.07824,1009.0,2.466993,39.16,-121.56,0.63
1.5694,30.0,5.022727,1.170455,413.0,4.693182,39.13,-121.57,0.579
2.08,30.0,5.140316,1.055336,1702.0,3.363636,39.12,-121.57,0.566
2.3598,23.0,5.461929,1.096447,724.0,3.675127,39.08,-121.54,0.575
2.0469,15.0,4.826667,1.176,1157.0,3.085333,39.08,-121.53,0.551
2.1667,36.0,6.573099,1.076023,504.0,2.947368,39.18,-121.43,0.938
